Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,purchase_cadence_days,est_annual_orders,est_annual_value,tenure_orders,is_high_tenure,lifetime_value_proxy,promo_dependency_score,is_promo_dependent,is_organic_high_value,satisfaction_score,is_at_risk_dissatisfied,customer_value_score,value_tier,category_role
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,True,Express,True,True,44,Cash,Annually,365,1.0,76.0,44,True,3420,3,True,False,4.3,False,45.7,Silver,Entry-Point Category
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,True,Express,True,True,32,Bank Transfer,Annually,365,1.0,84.0,32,False,2772,3,True,False,4.0,False,37.1,Silver,Retention Category
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,True,Standard,True,True,11,Cash,Fortnightly,14,26.071428571428573,1877.14,11,False,864,3,True,False,4.2,False,59.8,Gold,Entry-Point Category
123,40,Male,Backpack,Accessories,40,Washington,L,Brown,Spring,4.8,True,2-Day Shipping,True,True,44,Cash,Fortnightly,14,26.071428571428573,1042.86,44,True,1800,3,True,False,4.8,False,76.2,Gold,Retention Category
124,57,Male,Sweater,Clothing,89,Louisiana,L,Brown,Fall,3.1,True,Free Shipping,True,True,46,Cash,Weekly,7,52.142857142857146,4640.71,46,True,4183,3,True,False,3.1,False,81.1,Platinum,Entry-Point Category
125,44,Male,Sweater,Clothing,86,Nevada,M,Gray,Spring,3.1,True,Next Day Air,True,True,50,PayPal,Annually,365,1.0,86.0,50,True,4386,3,True,False,3.1,False,40.7,Silver,Entry-Point Category
126,49,Male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,True,Next Day Air,True,True,45,Venmo,Every 3 Months,90,4.055555555555555,219.0,45,True,2484,3,True,False,3.6,False,48.9,Silver,Entry-Point Category
127,43,Male,Shorts,Clothing,36,Mississippi,L,Pink,Spring,3.9,True,Store Pickup,True,True,48,Cash,Every 3 Months,90,4.055555555555555,146.0,48,True,1764,3,True,False,3.9,False,50.3,Silver,Entry-Point Category
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,True,Next Day Air,True,True,26,Credit Card,Weekly,7,52.142857142857146,4640.71,26,False,2403,3,True,False,4.8,False,82.9,Platinum,Entry-Point Category
129,20,Male,Scarf,Accessories,32,California,M,Gold,Spring,4.7,True,Standard,True,True,21,Credit Card,Fortnightly,14,26.071428571428573,834.29,21,False,704,3,True,False,4.7,False,59.0,Gold,Retention Category
130,24,Male,Dress,Clothing,67,Pennsylvania,XL,Olive,Summer,4.2,True,2-Day Shipping,True,True,49,PayPal,Bi-Weekly,14,26.071428571428573,1746.79,49,True,3350,3,True,False,4.2,False,81.4,Platinum,Entry-Point Category
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,True,Next Day Air,True,True,13,PayPal,Fortnightly,14,26.071428571428573,1016.79,13,False,546,3,True,False,3.7,False,48.4,Silver,Retention Category
132,28,Male,Skirt,Clothing,29,Maine,L,Indigo,Summer,3.9,True,Standard,True,True,46,Credit Card,Weekly,7,52.142857142857146,1512.14,46,True,1363,3,True,False,3.9,False,75.0,Gold,Entry-Point Category
133,30,Male,Backpack,Accessories,58,New Mexico,M,Orange,Fall,4.7,True,2-Day Shipping,True,True,42,PayPal,Weekly,7,52.142857142857146,3024.29,42,True,2494,3,True,False,4.7,False,89.2,Platinum,Retention Category
134,52,Male,Sweater,Clothing,65,Montana,M,Violet,Winter,2.5,True,Next Day Air,True,True,25,Venmo,Annually,365,1.0,65.0,25,False,1690,3,True,False,2.5,True,19.1,Bronze,Entry-Point Category
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,True,Store Pickup,True,True,25,Cash,Monthly,30,12.166666666666666,1143.67,25,False,2444,3,True,False,4.9,False,67.0,Gold,Retention Category
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,True,Express,True,True,12,PayPal,Quarterly,90,4.055555555555555,328.5,12,False,1053,3,True,False,4.1,False,38.9,Silver,Entry-Point Category
137,39,Male,Blouse,Clothing,86,South Carolina,M,White,Winter,3.3,True,Free Shipping,True,True,4,Debit Card,Quarterly,90,4.055555555555555,348.78,4,False,430,3,True,False,3.3,False,28.5,Bronze,Entry-Point Category
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,True,Free Shipping,True,True,38,PayPal,Weekly,7,52.142857142857146,2242.14,38,True,1677,3,True,False,4.7,False,82.9,Platinum,Entry-Point Category
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,True,Store Pickup,True,True,42,Bank Transfer,Weekly,7,52.142857142857146,1512.14,42,True,1247,3,True,False,4.4,False,76.9,Gold,Entry-Point Category
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,True,Store Pickup,True,True,30,Venmo,Annually,365,1.0,95.0,30,False,2945,3,True,False,3.8,False,35.6,Silver,Entry-Point Category
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,True,2-Day Shipping,True,True,50,Credit Card,Weekly,7,52.142857142857146,1460.0,50,True,1428,3,True,False,3.9,False,77.0,Gold,Entry-Point Category
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,True,Free Shipping,True,True,45,PayPal,Weekly,7,52.142857142857146,2398.57,45,True,2116,3,True,False,4.9,False,90.0,Platinum,Retention Category
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,True,Free Shipping,True,True,33,Credit Card,Fortnightly,14,26.071428571428573,1512.14,33,False,1972,3,True,False,3.1,False,61.0,Gold,Entry-Point Category
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,True,Store Pickup,True,True,25,PayPal,Quarterly,90,4.055555555555555,194.67,25,False,1248,3,True,False,2.7,False,29.0,Bronze,Entry-Point Category
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,True,Express,True,True,25,Cash,Monthly,30,12.166666666666666,523.17,25,False,1118,3,True,False,3.2,False,44.6,Silver,Entry-Point Category
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,True,Standard,True,True,44,Debit Card,Quarterly,90,4.055555555555555,385.28,44,True,4275,3,True,False,4.5,False,64.1,Gold,Retention Category
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,True,Standard,True,True,21,Venmo,Fortnightly,14,26.071428571428573,782.14,21,False,660,3,True,False,4.0,False,52.6,Silver,Entry-Point Category
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,True,2-Day Shipping,True,True,31,Bank Transfer,Fortnightly,14,26.071428571428573,1668.57,31,False,2048,3,True,False,3.5,False,64.1,Gold,Entry-Point Category
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,True,Store Pickup,True,True,47,Debit Card,Annually,365,1.0,90.0,47,True,4320,3,True,False,2.6,False,35.4,Silver,Retention Category
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,True,Free Shipping,True,True,14,PayPal,Monthly,30,12.166666666666666,924.67,14,False,1140,3,True,False,3.2,False,43.7,Silver,Entry-Point Category
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,True,Standard,True,True,17,Debit Card,Every 3 Months,90,4.055555555555555,389.33,17,False,1728,3,True,False,4.9,False,51.3,Silver,Entry-Point Category
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,True,Next Day Air,True,True,3,Venmo,Annually,365,1.0,47.0,3,False,188,3,True,False,4.5,False,20.2,Bronze,Retention Category
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,True,Express,True,True,42,Venmo,Annually,365,1.0,85.0,42,True,3655,3,True,False,4.3,False,45.5,Silver,Entry-Point Category
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,True,Standard,True,True,22,Debit Card,Annually,365,1.0,55.0,22,False,1265,3,True,False,3.2,False,21.8,Bronze,Entry-Point Category
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,True,Next Day Air,True,True,21,Venmo,Quarterly,90,4.055555555555555,397.44,21,False,2156,3,True,False,3.6,False,43.8,Silver,Entry-Point Category
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,True,Free Shipping,True,True,21,Bank Transfer,Quarterly,90,4.055555555555555,312.28,21,False,1694,3,True,False,4.3,False,45.1,Silver,Entry-Point Category
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,True,Standard,True,True,40,Debit Card,Annually,365,1.0,26.0,40,True,1066,3,True,False,4.0,False,36.5,Silver,Entry-Point Category
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,True,Next Day Air,True,True,1,Bank Transfer,Fortnightly,14,26.071428571428573,1772.86,1,False,136,3,True,False,3.0,False,43.0,Silver,Retention Category
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,True,Standard,True,True,50,Bank Transfer,Monthly,30,12.166666666666666,888.17,50,True,3723,3,True,False,4.1,False,72.2,Gold,Entry-Point Category
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,True,Store Pickup,True,True,39,Bank Transfer,Every 3 Months,90,4.055555555555555,109.5,39,True,1080,3,True,False,3.8,False,42.4,Silver,Retention Category
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,True,Free Shipping,True,True,34,Venmo,Monthly,30,12.166666666666666,279.83,34,False,805,3,True,False,4.6,False,53.7,Silver,Retention Category
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,True,Express,True,True,29,Venmo,Fortnightly,14,26.071428571428573,1277.5,29,False,1470,3,True,False,3.0,False,55.7,Gold,Retention Category
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,True,Store Pickup,True,True,31,PayPal,Bi-Weekly,14,26.071428571428573,1929.29,31,False,2368,3,True,False,3.0,False,62.4,Gold,Retention Category
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,True,Standard,True,True,8,Debit Card,Weekly,7,52.142857142857146,3493.57,8,False,603,3,True,False,3.4,False,59.2,Gold,Entry-Point Category
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,True,Free Shipping,True,True,5,Credit Card,Fortnightly,14,26.071428571428573,1694.64,5,False,390,3,True,False,2.6,False,41.6,Silver,Retention Category
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,True,Store Pickup,True,True,7,Cash,Monthly,30,12.166666666666666,730.0,7,False,480,3,True,False,2.8,False,33.8,Silver,Retention Category
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,True,Store Pickup,True,True,30,Cash,Monthly,30,12.166666666666666,377.17,30,False,961,3,True,False,4.0,False,51.3,Silver,Entry-Point Category
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,True,Express,True,True,14,Credit Card,Every 3 Months,90,4.055555555555555,109.5,14,False,405,3,True,False,4.0,False,29.1,Bronze,Retention Category
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,True,Express,True,True,5,Cash,Fortnightly,14,26.071428571428573,2085.71,5,False,480,3,True,False,3.0,False,48.1,Silver,Entry-Point Category
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,True,Standard,True,True,3,PayPal,Every 3 Months,90,4.055555555555555,121.67,3,False,120,3,True,False,3.3,False,17.2,Bronze,Entry-Point Category
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,True,Store Pickup,True,True,46,Venmo,Bi-Weekly,14,26.071428571428573,651.79,46,True,1175,3,True,False,2.6,False,54.4,Silver,Entry-Point Category
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,True,Store Pickup,True,True,4,Credit Card,Weekly,7,52.142857142857146,1825.0,4,False,175,3,True,False,3.6,False,50.3,Silver,Entry-Point Category
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,True,Next Day Air,True,True,42,Credit Card,Bi-Weekly,14,26.071428571428573,1746.79,42,True,2881,3,True,False,3.9,False,74.7,Gold,Retention Category
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,True,Standard,True,True,30,Cash,Annually,365,1.0,46.0,30,False,1426,3,True,False,3.4,False,27.4,Bronze,Retention Category
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,True,Express,True,True,37,Venmo,Annually,365,1.0,35.0,37,False,1330,3,True,False,3.5,False,31.4,Silver,Entry-Point Category
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,True,Next Day Air,True,True,2,Bank Transfer,Annually,365,1.0,86.0,2,False,258,3,True,False,2.8,False,9.5,Bronze,Entry-Point Category
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,True,Next Day Air,True,True,30,Credit Card,Quarterly,90,4.055555555555555,328.5,30,False,2511,3,True,False,2.7,False,38.3,Silver,Retention Category
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,True,Next Day Air,True,True,47,Bank Transfer,Monthly,30,12.166666666666666,511.0,47,True,2016,3,True,False,3.7,False,61.5,Gold,Entry-Point Category
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,True,2-Day Shipping,True,True,21,PayPal,Quarterly,90,4.055555555555555,174.39,21,False,946,3,True,False,4.3,False,38.9,Silver,Entry-Point Category
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,True,Store Pickup,True,True,9,Bank Transfer,Fortnightly,14,26.071428571428573,808.21,9,False,310,3,True,False,4.9,False,52.9,Silver,Entry-Point Category
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,True,Store Pickup,True,True,12,Debit Card,Fortnightly,14,26.071428571428573,2111.79,12,False,1053,3,True,False,3.3,False,54.7,Silver,Entry-Point Category
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,True,Next Day Air,True,True,4,Bank Transfer,Weekly,7,52.142857142857146,3180.71,4,False,305,3,True,False,4.7,False,66.8,Gold,Entry-Point Category
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,True,Store Pickup,True,True,10,Debit Card,Annually,365,1.0,96.0,10,False,1056,3,True,False,2.8,False,15.6,Bronze,Retention Category
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,True,2-Day Shipping,True,True,26,Credit Card,Weekly,7,52.142857142857146,1512.14,26,False,783,3,True,False,3.6,False,60.7,Gold,Entry-Point Category
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,True,Express,True,True,40,Cash,Fortnightly,14,26.071428571428573,860.36,40,True,1353,3,True,False,3.0,False,56.9,Gold,Entry-Point Category
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,True,Store Pickup,True,True,34,Bank Transfer,Fortnightly,14,26.071428571428573,834.29,34,False,1120,3,True,False,4.5,False,65.4,Gold,Entry-Point Category
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,True,Standard,True,True,31,Debit Card,Annually,365,1.0,56.0,31,False,1792,3,True,False,2.9,False,24.9,Bronze,Retention Category
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,True,Store Pickup,True,True,1,Bank Transfer,Bi-Weekly,14,26.071428571428573,2450.71,1,False,188,3,True,False,3.3,False,51.1,Silver,Entry-Point Category
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,True,Express,True,True,5,Bank Transfer,Bi-Weekly,14,26.071428571428573,1381.79,5,False,318,3,True,False,3.1,False,43.1,Silver,Entry-Point Category
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,True,Next Day Air,True,True,4,Credit Card,Weekly,7,52.142857142857146,4275.71,4,False,410,3,True,False,4.4,False,66.1,Gold,Entry-Point Category
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,True,Free Shipping,True,True,48,Venmo,Quarterly,90,4.055555555555555,283.89,48,True,3430,3,True,False,3.0,False,49.1,Silver,Entry-Point Category
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,True,Free Shipping,True,True,29,Cash,Every 3 Months,90,4.055555555555555,308.22,29,False,2280,3,True,False,3.9,False,46.4,Silver,Retention Category
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,True,Express,True,True,12,PayPal,Bi-Weekly,14,26.071428571428573,756.07,12,False,377,3,True,False,2.9,False,37.8,Silver,Entry-Point Category
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,True,Standard,True,True,29,Venmo,Annually,365,1.0,100.0,29,False,3000,3,True,False,3.0,False,29.3,Bronze,Retention Category
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,True,Express,True,True,15,Debit Card,Quarterly,90,4.055555555555555,381.22,15,False,1504,3,True,False,3.1,False,35.2,Silver,Retention Category
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,True,Free Shipping,True,True,34,Credit Card,Monthly,30,12.166666666666666,304.17,34,False,875,3,True,False,4.3,False,52.7,Silver,Entry-Point Category
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,True,Next Day Air,True,True,41,Credit Card,Fortnightly,14,26.071428571428573,2294.29,41,True,3696,3,True,False,3.9,False,78.6,Gold,Entry-Point Category
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,True,2-Day Shipping,True,True,41,Credit Card,Monthly,30,12.166666666666666,949.0,41,True,3276,3,True,False,3.2,False,60.4,Gold,Retention Category
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,True,Standard,True,True,39,Credit Card,Fortnightly,14,26.071428571428573,1173.21,39,True,1800,3,True,False,4.8,False,75.2,Gold,Retention Category
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,True,Express,True,True,32,Cash,Weekly,7,52.142857142857146,3806.43,32,False,2409,3,True,False,3.8,False,77.2,Gold,Retention Category
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,True,Next Day Air,True,True,29,Venmo,Monthly,30,12.166666666666666,742.17,29,False,1830,3,True,False,3.3,False,51.0,Silver,Entry-Point Category
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,True,Free Shipping,True,True,15,Bank Transfer,Annually,365,1.0,22.0,15,False,352,3,True,False,4.3,False,23.6,Bronze,Entry-Point Category
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,True,Express,True,True,33,Venmo,Annually,365,1.0,38.0,33,False,1292,3,True,False,2.7,False,23.1,Bronze,Retention Category
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,True,Next Day Air,True,True,18,Bank Transfer,Weekly,7,52.142857142857146,1981.43,18,False,722,3,True,False,3.2,False,56.4,Gold,Retention Category
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,True,Store Pickup,True,True,35,Cash,Bi-Weekly,14,26.071428571428573,2607.14,35,False,3600,3,True,False,4.0,False,78.9,Gold,Entry-Point Category
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,True,Standard,True,True,25,PayPal,Weekly,7,52.142857142857146,3337.14,25,False,1664,3,True,False,3.0,False,65.9,Gold,Entry-Point Category
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,True,Free Shipping,True,True,6,Venmo,Fortnightly,14,26.071428571428573,1433.93,6,False,385,3,True,False,4.2,False,53.2,Silver,Entry-Point Category
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,True,Express,True,True,17,Bank Transfer,Bi-Weekly,14,26.071428571428573,2372.5,17,False,1638,3,True,False,2.9,False,56.8,Gold,Retention Category
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,True,Store Pickup,True,True,17,Credit Card,Monthly,30,12.166666666666666,462.33,17,False,684,3,True,False,4.1,False,46.5,Silver,Entry-Point Category
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,True,Store Pickup,True,True,44,Cash,Every 3 Months,90,4.055555555555555,393.39,44,True,4365,3,True,False,3.2,False,54.0,Silver,Entry-Point Category
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,True,2-Day Shipping,True,True,6,PayPal,Fortnightly,14,26.071428571428573,573.57,6,False,154,3,True,False,3.0,False,32.6,Silver,Entry-Point Category
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,True,2-Day Shipping,True,True,45,Debit Card,Fortnightly,14,26.071428571428573,2398.57,45,True,4232,3,True,False,4.2,False,84.5,Platinum,Entry-Point Category
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,True,Express,True,True,7,Debit Card,Annually,365,1.0,84.0,7,False,672,3,True,False,4.2,False,23.8,Bronze,Retention Category
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,True,Store Pickup,True,True,11,Debit Card,Every 3 Months,90,4.055555555555555,377.17,11,False,1116,3,True,False,4.4,False,43.1,Silver,Retention Category
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,True,Next Day Air,True,True,41,Cash,Every 3 Months,90,4.055555555555555,202.78,41,True,2100,3,True,False,4.2,False,51.1,Silver,Entry-Point Category
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,True,2-Day Shipping,True,True,24,PayPal,Bi-Weekly,14,26.071428571428573,1668.57,24,False,1600,3,True,False,2.8,False,54.2,Silver,Retention Category
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,True,Free Shipping,True,True,21,Venmo,Weekly,7,52.142857142857146,3180.71,21,False,1342,3,True,False,3.7,False,68.7,Gold,Entry-Point Category
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,True,Next Day Air,True,True,24,Bank Transfer,Annually,365,1.0,48.0,24,False,1200,3,True,False,3.5,False,24.8,Bronze,Retention Category
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,True,Store Pickup,True,True,8,Credit Card,Quarterly,90,4.055555555555555,182.5,8,False,405,3,True,False,2.9,False,20.0,Bronze,Entry-Point Category
